"","name","lat","lon","country"
"3155","MRC-University of Glasgow",55.8721008300781,-4.28659009933472,"United Kingdom"
"3156","Kiel University",54.3386306762695,10.1229095458984,"Germany"
"3157","CONICET",NA,NA,NA
"3158","Escuela Nacional de Antropología e Historia",51.1218070983887,10.4006948471069,"Germany"
"3159","Université Paul Sabatier (Toulouse3)",43.5611915588379,1.46275997161865,"France"
"3160","Universidad de Costa Rica",10.04118,-84.29975,"Costa Rica"
"3161","Instituto Nacional de Medicina Genó mica",44.4774589538574,11.6356296539307,"Italy"
"3162","Instituto Nacional de Ciencias Médicas y Nutrició n Salvador Zubirán",-12.9864501953125,-38.522590637207,"Brazil"
"3163","Tianjin Normal University",39.2892150878906,117.349395751953,"China"
"3164","Instituto Oswaldo Cruz/Fiocruz",-22.881010055542,-43.352668762207,"Brazil"
"3165","Hospital do Câncer-I/INCA",18.8973274230957,-70.4999237060547,"Dominican Republic"
"3166","Instituto de Pesquisas Evandro Chagas/Fiocruz",51.1218070983887,10.4006948471069,"Germany"
"3167","Hospital de Câncer-I/INCA",51.1218070983887,10.4006948471069,"Germany"
"3168","Mississippi State University",33.4540901184082,-88.7920227050781,"United States"
"3169","Macalester College",44.9400596618652,-93.1679763793945,"United States"
"3170","ORCRB",NA,NA,NA
"3171","SRI International Biosciences Division",34.0983047485352,-117.269203186035,"United States"
"3172","Instituto Gonçalo Moniz-FIOCRUZ",-11.1829223632812,-40.2635765075684,"Brazil"
"3173","Federal University of Bahia",-12.972900390625,-38.5012397766113,"Brazil"
"3174","University Medical Centre Ljubljana",46.0506210327148,14.5028200149536,"Slovenia"
"3175","The Johns Hopkins School of Medicine",39.2988395690918,-76.5941390991211,"United States"
"3176","Emory University Rollins School of Public Health",33.789680480957,-84.3255462646484,"United States"
"3177","""Vita-Salute"" San Raffaele University",45.506950378418,9.26782035827637,"Italy"
"3178","CSIRO Plant Industry",34.0233612060547,-117.956611633301,"United States"
"3179","Research Institute of the Hospital for Sick Children",51.514720916748,-0.124721996486187,"United Kingdom"
"3180","Mater Hospital Brisbane",-27.4851093292236,153.027740478516,"Australia"
"3181","Integral Molecular, Inc",NA,NA,NA
"3182","Justus-Liebig-Universität Giessen",50.5807495117188,8.67675018310547,"Germany"
"3183","Yuanpei University",42.9547386169434,-78.8192367553711,"United States"
"3184","University of Colorado Denver School of Medicine",39.7458801269531,-105.002517700195,"United States"
"3185","KAIST",26.8637504577637,78.9172210693359,"India"
"3186","National Nanofab Center",46.9460830688477,7.43722105026245,"Switzerland"
"3187","National Chung Cheng University",30.3002605438232,108.037666320801,"China"
"3188","National Chiayi University",23.4784545898438,120.442222595215,"Taiwan"
"3189","Friedrich-Alexander-Universität Erlangen-Nü rnberg",49.5970916748047,11.00465965271,"Germany"
"3190","University of Warwick Science Park",52.38591,-1.55807,"United Kingdom"
"3191","MedImmune, Mountain View",37.3896713256836,-122.081596374512,"United States"
"3192","2nd University of Naples",40.8401412963867,14.2522602081299,"Italy"
"3193","Agencia de Regulación y Control de la Bioseguridad y Cuarentena para Galápagos",-0.436091989278793,-90.5913696289062,"NOCOUNTRY"
"3194","Royal Liverpool University Hospital",53.4102096557617,-2.96468997001648,"United Kingdom"
"3195","Liverpool School of Tropical Medicine",53.4088287353516,-2.97017002105713,"United Kingdom"
"3196","Hainan Medical College",19.2065467834473,109.768585205078,"China"
"3197","University of Blida",36.4724082946777,2.83239006996155,"Algeria"
"3198","University Yahia Fares of Medea",36.2640419006348,2.75382995605469,"Algeria"
"3199","IHU Méditerranée Infection",33.5566825866699,23.774206161499,"NOCOUNTRY"
"3200","Children's Hospital of Fudan University",31.2988891601562,121.499168395996,"China"
"3201","Medical University of Silesia",41.7278709411621,44.764778137207,"Georgia"
"3202","Municipal key laboratory of Agri-Genetics and Breeding",39.7207984924316,43.0507698059082,"Turkey"
"3203","Centers for Disease Control",51.0239906311035,-111.942039489746,"Canada"
"3204","China Military Institute of Chinese Medicine",36.5631141662598,103.735809326172,"China"
"3205","Chengdu University of Chinese Traditional Medicine",30.5701999664307,104.064758300781,"China"
"3206","CSIRO Australian Animal Health Laboratories",52.7308082580566,-122.448257446289,"Canada"
"3207","Wildlife Division of the Forestry Commission",40.9437103271484,40.2619209289551,"Turkey"
"3208","Garscube Estate",55.9032707214355,-4.31244993209839,"United Kingdom"
"3209","TriCore Reference Laboratories",NA,NA,NA
"3210","University of Pennsylvania School of Medicine",39.9496803283691,-75.1949920654297,"United States"
"3211","University of Maryland College Park",38.987850189209,-76.9389038085938,"United States"
"3212","Medical University of Sofia",42.6930809020996,23.3343601226807,"Bulgaria"
"3213","Vratza District Hospital",43.399787902832,23.7548027038574,"Bulgaria"
"3214","Macedonian Academy of Sciences and Arts",37.7697296142578,-122.466094970703,"United States"
"3215","Bulgarian Academy of Sciences",37.7697296142578,-122.466094970703,"United States"
"3216","Bern University",46.9505615234375,7.43741989135742,"Switzerland"
"3217","Universiti Teknologi MARA (UiTM)",1.552649974823,103.630142211914,"Malaysia"
"3218","CDC",37.6953887939453,-113.098899841309,"United States"
"3219","Chinese Academy of Sciences (CAS)",37.7697296142578,-122.466094970703,"United States"
"3220","AI Biosciences, Inc",-46.4902000427246,-73.0372009277344,"Chile"
"3221","University Hospital Schleswig-Holstein",54.28927,10.88155,"Germany"
"3222","Ghana Health Services",7.9606761932373,-1.20756804943085,"Ghana"
"3223","Regensburg University Medical Center",48.9997100830078,12.0921401977539,"Germany"
"3224","Institut Pasteur de Bangui",4.39668989181519,18.5585994720459,"Central African Republic"
"3225","Queen Mary University of London",51.5229187011719,-0.0402299985289574,"United Kingdom"
"3226","Ludwig-Maximilians-University",48.150390625,11.5805997848511,"Germany"
"3227","UPM Serdang",5.20818996429443,100.61311340332,"Malaysia"
"3228","Quaid I Azam University",43.0539207458496,1.51170003414154,"France"
"3229","The University of Adelaide",-34.9241790771484,138.603973388672,"Australia"
"3230","University of South Australia",-34.9172286987305,138.60710144043,"Australia"
"3231","Universidad del Valle de Guatemala",3.37501096725464,-76.5344543457031,"Colombia"
"3232","Kenya Medical Research Institute",0.537028014659882,37.8567771911621,"Kenya"
"3233","Kaohsiung Municipal United Hospital",22.6201400756836,120.31226348877,"Taiwan"
"3234","Meiho University",35.8499984741211,137.029998779297,"Japan"
"3235","Friedrich Miescher Institute for Biomedical Research",44.2833099365234,12.3498802185059,"Italy"
"3236","Gottfries Clinic AB",55.1693992614746,-114.511054992676,"Canada"
"3237","Benghazi University",31.6332740783691,20.5589160919189,"Libya"
"3238","Linköping University",58.4110908508301,15.6256504058838,"Sweden"
"3239","Kyorin University",42.9547386169434,-78.8192367553711,"United States"
"3240","Gunma Prefectural Institute of Public Health and Environmental Sciences",36.5042343139648,138.984161376953,"Japan"
"3241","Kumamoto Prefectural Institute of Public Health and Environmental Sciences",32.7943916320801,130.711456298828,"Japan"
"3242","University of North Texas",33.2112617492676,-97.1490707397461,"United States"
"3243","Jilin university",43.8378410339355,126.549438476562,"China"
"3244","Jilin Provincial People's Hospital",43.8378410339355,126.549438476562,"China"
"3245","John Hunter Hospital",-32.9233283996582,151.693374633789,"Australia"
"3246","French Hospital",37.88577,-121.27562,"United States"
"3247","National Centers for Infectious Diseases",46.9460830688477,7.43722105026245,"Switzerland"
"3248","Curtin University of Technology",-32.0025291442871,115.88752746582,"Australia"
"3249","University of Technology Thonburi",13.7250003814697,100.485832214355,"Thailand"
"3250","The University of Exeter",50.7345085144043,-3.53552007675171,"United Kingdom"
"3251","University",42.9547386169434,-78.8192367553711,"United States"
"3252","Fundação Oswaldo Cruz (Fiocruz)",-22.881010055542,-43.352668762207,"Brazil"
"3253","Technische Universität München/Helmholtz Zentrum München",48.1364097595215,11.577540397644,"Germany"
"3254","US Centers for Disease Control and Prevention (CDC)",39.4959106445312,-98.9899826049805,"United States"
"3255","Kenya Medical Research Institute-Centre for Global Health Research (KEMRI-CGHR)",0.537028014659882,37.8567771911621,"Kenya"
"3256","Muhimbili Research Centre",-37.7035598754883,145.180358886719,"Australia"
"3257","Wilhelmina Children's Hospital/University Medical Center Utrecht",52.0896492004395,5.11434984207153,"Netherlands"
"3258","Col. Industrial Ánimas",31.9495792388916,-108.807006835938,"United States"
"3259","The Universities of Greenwich and Kent at Medway",41.025749206543,-73.6292266845703,"United States"
"3260","Imperial College of London",51.5002288818359,-0.178939998149872,"United Kingdom"
"3261","Prairie Diagnostic Services",-20.8712291717529,144.602111816406,"Australia"
"3262","Showa University",35.9900016784668,139.800003051758,"Japan"
"3263","Showa University School of Medicine",35.9900016784668,139.800003051758,"Japan"
"3264","Valtari Bio Incorporated",5.9521598815918,-9.68509006500244,"Liberia"
"3265","Medical College of Georgia",33.4686317443848,-81.9923477172852,"United States"
"3266","Swiss Light Source at Paul Scherrer Institute",46.8002090454102,8.22919178009033,"Switzerland"
"3267","The University of Arizona",32.2318115234375,-110.955078125,"United States"
"3268","Eastern Illinois University",39.4843902587891,-88.175048828125,"United States"
"3269","Keene State College",42.9253692626953,-72.2783126831055,"United States"
"3270","Holmefield Farm Services Ltd",56.6384925842285,-132.41194152832,"United States"
"3271","University of Groningen",53.2171592712402,6.57356977462769,"Netherlands"
"3272","University of Shizuoka",34.9831085205078,138.392242431641,"Japan"
"3273","Kantonal Hospital St",55.84738,-4.25425,"United Kingdom"
"3274","NIAID/NIH",39.0048141479492,-77.0975341796875,"United States"
"3275","Tzu Chi University",35.3984718322754,114.064590454102,"China"
"3276","Tianjin Institute of Pharmaceutical Research (TIPR)",39.2892150878906,117.349395751953,"China"
"3277","The Korean Institute of Biospeleology",40.9437103271484,40.2619209289551,"Turkey"
"3278","Vietnam Military Medical University",16.1676921844482,107.839050292969,"Vietnam"
"3279","Hamburg University of Applied Sciences",53.5561904907227,10.0217695236206,"Germany"
"3280","U.S. Army Medical Research Institute of Infectious Diseases",42.8098297119141,-88.3805541992188,"United States"
"3281","National Institute of Parasitic Diseases",40.9437103271484,40.2619209289551,"Turkey"
"3282","Jiangsu Institute of Parasitic Diseases",32.9814147949219,119.519096374512,"China"
"3283","Hiroshima University",34.3790397644043,132.469787597656,"Japan"
"3284","Wrocław University of Environmental and Life Sciences",51.1082496643066,17.0269107818604,"Poland"
"3285","St. Michael's Hospital",43.6531982421875,-79.3775024414062,"Canada"
"3286","Charité-Universitätsmedizin",52.5251808166504,13.3792200088501,"Germany"
"3287","Crucell Holland BV",52.2457656860352,5.56521511077881,"Netherlands"
"3288","Charité-Universitätsmedizin Berlin",52.5251808166504,13.3792200088501,"Germany"
"3289","Jena University Hospital",50.9297943115234,11.5798921585083,"Germany"
"3290","Justus-Liebig-University Giessen",50.5807495117188,8.67675018310547,"Germany"
"3291","Akita University Graduate School of Medicine",39.7117500305176,140.100524902344,"Japan"
"3292","Akita University",39.7117500305176,140.100524902344,"Japan"
"3293","APHP",NA,NA,NA
"3294","CHRU Tours",47.3477401733398,0.710409998893738,"France"
"3295","Swedish Institute of Infectious Disease Control",44.954719543457,-93.2659912109375,"United States"
"3296","The University of Texas M. D. Anderson Cancer Center",29.7079982757568,-95.3975219726562,"United States"
"3297","Research Facility Studenec",46.0570487976074,14.5695695877075,"Slovenia"
"3298","Hefei University of Technology",31.8205699920654,117.229011535645,"China"
"3299","Military Medical University",41.7278709411621,44.764778137207,"Georgia"
"3300","Greenwich Hospital",-33.8269958496094,151.183563232422,"Australia"
"3301","Butler University",39.840518951416,-86.1728286743164,"United States"
"3302","Ukrainian Academy of Science",37.7697296142578,-122.466094970703,"United States"
"3303","University of Karachi",24.9267101287842,67.0343704223633,"Pakistan"
"3304","University of the Punjab",57.4700088500977,-4.22985982894897,"United Kingdom"
"3305","Bell-Aliant Health & Wellness Division",9.51126956939697,-83.7094879150391,"Costa Rica"
"3306","Esch-sur-Alzette",49.4965782165527,5.98502016067505,"Luxembourg"
"3307","IDT Biologika GmbH",NA,NA,NA
"3308","ProVision at Agra Ltd",27.1921691894531,78.0000686645508,"India"
"3309","Vaxine Pty Ltd",9.0671501159668,-79.387336730957,"Panama"
"3310","Médecins Sans Frontières-Operational Centre Brussels",50.8360481262207,4.3706259727478,"Belgium"
"3311","Erasmus Medical Centre",-33.8161010742188,151.089630126953,"Australia"
"3312","Linkou Chang Gung Memorial Hospital",25.0766696929932,121.388671875,"Taiwan"
"3313","Universiti Putra Malaysia (UPM)",3.00232005119324,101.724128723145,"Malaysia"
"3314","Charité -Universitä tsmedizin Berlin",52.5014038085938,13.4023313522339,"Germany"
"3315","Centre Mé dical Universitaire",41.9031715393066,12.5151195526123,"Italy"
"3316","Seattle Biomedical Research Institute",47.6035690307617,-122.329452514648,"United States"
"3317","SLU Swedish University of Agricultural Sciences",12.3779201507568,76.6597213745117,"India"
"3318","Linneaus University",42.9547386169434,-78.8192367553711,"United States"
"3319","University Hospital Charité",35.30765,-80.74779,"United States"
"3320","Dr. Willmar Schwabe GmbH & Co. KG",41.464298248291,74.5556259155273,"Kyrgyzstan"
"3321","Wroclaw University of Environmental and Life Sciences",51.1082496643066,17.0269107818604,"Poland"
"3322","Christian-Albrechts-University of Kiel",54.3386306762695,10.1229095458984,"Germany"
"3323","National Public Health Laboratory",37.1656303405762,-84.3871536254883,"United States"
"3324","National Institute of Infectious Disease",40.9437103271484,40.2619209289551,"Turkey"
"3325","Nagasaki International University",32.7603302001953,129.866546630859,"Japan"
"3326","Max-Planck Institute of Biochemistry",40.9437103271484,40.2619209289551,"Turkey"
"3327","Kantonspital St. Gallen",47.4264907836914,9.37360954284668,"Switzerland"
"3328","National Institute of Mental Health and Neurosciences",12.9395561218262,77.5988082885742,"India"
"3329","Henan Normal University",33.8806037902832,113.619728088379,"China"
"3330","CSIRO Animal, Food and Health Sciences",35.7868995666504,-93.9436416625977,"United States"
"3331","Kazan State Medical University",55.8003005981445,49.108268737793,"Russia"
"3332","University of Antwerp (UA)",51.1638,4.40115,"Belgium"
"3333","Antwerp University Hospital (UZA)",51.2169990539551,4.40000009536743,"Belgium"
"3334","Muséum National d'Histoire Naturelle",48.843879699707,2.35513997077942,"France"
"3335","Centre IRD de Montpellier",43.6108589172363,3.87612009048462,"France"
"3336","Shanxi Normal University",35.191234588623,108.873504638672,"China"
"3337","Unité Mixte de Recherche_S",51.1218070983887,10.4006948471069,"Germany"
"3338","Eberhard-Karls University",48.524341583252,9.05992984771729,"Germany"
"3339","Université de Nantes",47.2417602539062,-1.56660997867584,"France"
"3340","Marine on St. Croix",45.198429107666,-92.7705764770508,"United States"
"3341","New York University School of Medicine",43.7717018127441,-79.4986267089844,"Canada"
"3342","Sapienza University",41.9015502929688,12.5122203826904,"Italy"
"3343","University of Rome ""La Sapienza""",41.9015502929688,12.5122203826904,"Italy"
"3344","Oakland University William Beaumont School of Medicine",42.672420501709,-83.21826171875,"United States"
"3345","American University of Beirut",38.9384384155273,-77.0866622924805,"United States"
"3346","Qingdao University",36.0662307739258,120.382987976074,"China"
"3347","Jimei University",24.5759105682373,118.097282409668,"China"
"3348","The Chinese University of Hong",36.5631141662598,103.735809326172,"China"
"3349","Inha University School of Medicine",41.0193405151367,-8.43128967285156,"Portugal"
"3350","Hallym University College of Medicine",40.9437103271484,40.2619209289551,"Turkey"
"3351","Chungbuk National University College of Medicine",36.7971878051758,127.704856872559,"South Korea"
"3352","Doherty Institute for Infection and Immunity",45.6480598449707,-76.3253326416016,"Canada"
"3353","Pasteur Institute of Madagascar",-19.3828773498535,46.6958503723145,"Madagascar"
"3354","Soavinandriana Hospital",-19.1899394989014,46.7253684997559,"Madagascar"
"3355","University of Twente",52.3168296813965,6.75030088424683,"Netherlands"
"3356","University of Technology Sydney (UTS)",-33.88618,151.18716,"Australia"
"3357","University of Zakho (UoZ)",37.1491317749023,42.687931060791,"Iraq"
"3358","Vila Central Hospital",-22.4733791351318,-44.4522514343262,"Brazil"
"3359","UFRN, Gal. Gustavo Cordeiro de Farias",51.1218070983887,10.4006948471069,"Germany"
"3360","Federal University of Rio Grande do Norte",-5.80592012405396,-35.2105407714844,"Brazil"
"3361","UFRN, Natal",-5.79544019699097,-35.2115097045898,"Brazil"
"3362","Federal University of Rio",-22.9121608734131,-43.1750106811523,"Brazil"
"3363","Klein Karoo International",-32.3499984741211,22.5669994354248,"South Africa"
"3364","Agricultural University of Athens",37.9761390686035,23.736400604248,"Greece"
"3365","Universidad Nacional de Córdoba",-31.4384994506836,-64.1886901855469,"Argentina"
"3366","Academia Nacional de Medicina",44.4774589538574,11.6356296539307,"Italy"
"3367","Universidad Científica del Sur",46.5188217163086,9.62650966644287,"Switzerland"
"3368","Churchill Hospital",51.7503395080566,-1.21472096443176,"United Kingdom"
"3369","DePaul University",41.9245643615723,-87.649299621582,"United States"
"3370","National Oceanic and Atmospheric Administration",48.5813217163086,7.73690986633301,"France"
"3371","Georgia Environmental Protection Division",32.6483306884766,-83.4445571899414,"United States"
"3372","Korea Institute of Atmospheric Prediction System",36.4511566162109,127.861145019531,"South Korea"
"3373","National Institute of Environmental Research",40.9437103271484,40.2619209289551,"Turkey"
"3374","University of China",36.5631141662598,103.735809326172,"China"
"3375","Canterbury District Health Board",51.2759819030762,1.07560002803802,"United Kingdom"
"3376","Loyola University of Chicago",41.9982795715332,-87.6571731567383,"United States"
"3377","Bern & Mittelhäusern",46.8767318725586,7.36887979507446,"Switzerland"
"3378","Norwegian Food Safety Authority",40.6830215454102,-76.2544097900391,"United States"
"3379","Norwegian Institute of Public Health",40.6830215454102,-76.2544097900391,"United States"
"3380","Agri-Food and Biosciences Institute",39.7207984924316,43.0507698059082,"Turkey"
"3381","Children's Hospital No",64.2389297485352,13.9506225585938,"Norway"
"3382","Baxter Innovations GmbH",46.3566589355469,-94.2442398071289,"United States"
"3383","National Centre for Cell Science",18.5468807220459,73.8311309814453,"India"
"3384","Savitribai Phule Pune University",18.5522994995117,73.8246002197266,"India"
"3385","CNRS UMR8159",66.9182434082031,13.4534730911255,"Norway"
"3386","King abdullah international Medical Research Center (KaiMRC)",19.9790496826172,42.5937995910645,"Saudi Arabia"
"3387","UCL",51.5216598510742,-0.135299995541573,"United Kingdom"
"3388","Olabisi Onabanjo University",42.9547386169434,-78.8192367553711,"United States"
"3389","the University of Ottawa",45.4225616455078,-75.6843109130859,"Canada"
"3390","Ottawa Public Health",45.4217796325684,-75.691162109375,"Canada"
"3391","Aix-Marseille University",43.305290222168,5.38076019287109,"France"
"3392","University Montpellier II",43.6108589172363,3.87612009048462,"France"
"3393","Duke University School of Medicine",36.0000915527344,-78.9306488037109,"United States"
"3394","National Taiwan University of Science and Technology (NTUST)",23.7489929199219,120.971282958984,"Taiwan"
"3395","Shenzhen Health Development Research Center",22.5428600311279,114.059562683105,"China"
"3396","national Research institute for family Planning",45.188892364502,-91.2747573852539,"United States"
"3397","Instituto Carlos Chagas (ICC/ Fiocruz-PR)",18.2250633239746,-66.4789123535156,"Puerto Rico"
"3398","Instituto de Investigaciones Biomédicas de la Universidad de Carabobo",10.2753095626831,-68.0066299438477,"Venezuela"
"3399","Bharathiar University",11.0389404296875,76.8754196166992,"India"
"3400","Massachusetts Institute of Technology (MIT)",42.3600006103516,-71.0920028686523,"United States"
"3401","IBM Research Brazil",-10.7753753662109,-53.0693168640137,"Brazil"
"3402","Willougby Veterinary Hospital",41.6395683288574,-81.406852722168,"United States"
"3403","Elanora Veterinary Hospital",-28.1229000091553,153.461837768555,"Australia"
"3404","Castle Hill Veterinary Hospital",20.4756202697754,85.8735885620117,"India"
"3405","Ludwig-Maximilian University Munich",48.150390625,11.5805997848511,"Germany"
"3406","Robert Koch-Institute",8.59595775604248,29.9919891357422,"South Sudan"
"3407","The First Affiliated Hospital at Chongqing Medical University",29.5647106170654,106.550727844238,"China"
"3408","Suzhou Xishan Zhongke Laboratory Animal Co., Ltd",31.5884895324707,120.357612609863,"China"
"3409","University Hospital Sant Joan de Déu",39.5968704223633,3.03743004798889,"Spain"
"3410","ISGlobal",NA,NA,NA
"3411","ICREA",NA,NA,NA
"3412","the catholic University of Korea",36.4511566162109,127.861145019531,"South Korea"
"3413","Konkuk University School of Medicine",40.9437103271484,40.2619209289551,"Turkey"
"3414","Hallym University Sacred Heart Hospital",31.3634490966797,75.5509414672852,"India"
"3415","Medical University of South Carolina",32.7856483459473,-79.9467620849609,"United States"
"3416","Tech University",28.7451992034912,77.1167602539062,"India"
"3417","Shannxi University of Chinese Medicine",35.191234588623,108.873504638672,"China"
"3418","Luminex Corporation",54.6490783691406,-8.43280029296875,"Ireland"
"3419","EMBL",NA,NA,NA
"3420","TIMC-IMAG",NA,NA,NA
"3421","Technische Universität Dresden",51.0272407531738,13.7251996994019,"Germany"
"3422","Queensland Institute of Medical Research",-22.5757026672363,144.535293579102,"Australia"
"3423","Medical University of Ohio",39.3246192932129,-82.0966567993164,"United States"
"3424","The University of Guelph",43.5278816223145,-80.2231063842773,"Canada"
"3425","Ohio State University",40.0063018798828,-83.0163803100586,"United States"
"3426","Ditmanson Medical Foundation Chia-Yi Christian Hospital",4.86315011978149,-74.0520172119141,"Colombia"
"3427","Chinese Medical University",41.7278709411621,44.764778137207,"Georgia"
"3428","University of Glasgow MRC Virology Unit",55.8721008300781,-4.28659009933472,"United Kingdom"
"3429","Hospital Clinic de Barcelona",41.3893013000488,2.15140008926392,"Spain"
"3430","Hospital Universitario La Fe",12.464542388916,-83.7508316040039,"Nicaragua"
"3431","Hospital General San Jorge",11.9707298278809,124.836952209473,"Philippines"
"3432","Hospital Gregorio Marañón",-12.10353,-77.00568,"Peru"
"3433","Hospital Universitario de Canarias",28.2905292510986,-16.5567169189453,"Spain"
"3434","Hospital Virgen del Rocío",-32.8430404663086,-60.6971206665039,"Argentina"
"3435","Ctra. Manacor",39.51581,3.21459,"Spain"
"3436","Hospital Lozano Blesa",41.0514984130859,-0.882239997386932,"Spain"
"3437","Carretera Colmenar Viejo",40.48782,-3.69356,"Spain"
"3438","Hospital Clínico Universitario de Valladolid",41.6541900634766,-4.7321400642395,"Spain"
"3439","Hospital Clínico Universitario",25.79705,-100.5662,"Mexico"
"3440","Hospital Universitario Valle Hebron & CIBERESP",21.0004692077637,-101.241577148438,"Mexico"
"3441","Cooperative Oxford Laboratory",51.756290435791,-1.2595100402832,"United Kingdom"
"3442","KIIT University",20.3534202575684,85.8192977905273,"India"
"3443","nanjing Agricultural University",32.0583801269531,118.79647064209,"China"
"3444","The Second Hospital of Nanjing Affiliated to Southeast University",32.0583801269531,118.79647064209,"China"
"3445","Oswaldo Cruz Institute/Fiocruz",-22.881010055542,-43.352668762207,"Brazil"
"3446","Medical Research Council, Respiratory and Meningeal Pathogens Research Unit",27.9197807312012,78.085693359375,"India"
"3447","University Teaching Hospital",42.6500015258789,-7.33330011367798,"Spain"
"3448","British Columbia Cancer Agency",54.5620651245117,-125.104400634766,"Canada"
"3449","LLC",NA,NA,NA
"3450","CEA-DIF Centre d'Etudes de Bruyères-Le-Châtel",48.5936088562012,2.19252991676331,"France"
"3451","Indiana University Purdue University Indianapolis",39.7738800048828,-86.1755981445312,"United States"
"3452","Unigene Laboratories",NA,NA,NA
"3453","Taipei Veterans General Hospital Yuanshan Branch",25.0373706817627,121.563552856445,"Taiwan"
"3454","National Yang-Ming University Hospital",52.421459197998,-1.43792998790741,"United Kingdom"
"3455","Taipei City Hospital Zhongxiao Branch",25.0373706817627,121.563552856445,"Taiwan"
"3456","Taipei Veterans General Hospital and National Yang-Ming University",25.0373706817627,121.563552856445,"Taiwan"
"3457","Council for Scientific and Industrial Research (CSIR)",28.6341209411621,77.1702880859375,"India"
"3458","Instituto Nacional de Tecnología Agropecuaria (IPAVE-CIAP-INTA)",66.0345687866211,60.163646697998,"Russia"
"3459","Universita degli Studi della Tuscia",44.4969291687012,11.3523797988892,"Italy"
"3460","Universidade Federal do ABC",-23.6453399658203,-46.5260810852051,"Brazil"
"3461","Queen's University",54.584659576416,-5.93637990951538,"United Kingdom"
"3462","IPLESP UMR-S1136",30.7602596282959,47.6596298217773,"Iraq"
"3463","Belo Horizonte -MG",-19.9195194244385,-43.9383316040039,"Brazil"
"3464","Tianjin Medical University General Hospital",39.2892150878906,117.349395751953,"China"
"3465","Beijing Aerospace General Hospital",40.1861572265625,116.418983459473,"China"
"3466","Beijing Changping Hospital",40.2207717895508,116.23127746582,"China"
"3467","Fujian Provincial Hospital",26.029390335083,118.138877868652,"China"
"3468","The First Affiliated Hospital of Tsinghua University",40.0059814453125,116.326812744141,"China"
"3469","Mentougou District Hospital",39.9404792785645,116.101463317871,"China"
"3470","emory University School of Medicine",33.7933692932129,-84.3221282958984,"United States"
"3471","Université Montpellier 2",43.6319427490234,3.86388897895813,"France"
"3472","Pediatric Hospital Medicine",44.9948196411133,-93.41455078125,"United States"
"3473","Iranian Veterinary Organization",NA,NA,NA
"3474","Bose Institute",22.5503406524658,88.3569488525391,"India"
"3475","University of Technology",-33.9024200439453,151.207794189453,"Australia"
"3476","Tianjin Medical University Cancer Institute & Hospital",39.2892150878906,117.349395751953,"China"
"3477","Affiliated Hospital of Liaoning University of Traditional Chinese Medicine",41.087890625,122.550064086914,"China"
"3478","Shanghai Traditional Chinese Medicine Hospital",31.2148895263672,121.564643859863,"China"
"3479","The First Affiliation Hospital of Guangzhou Medical University",23.1290798187256,113.264358520508,"China"
"3480","University of the Philippines Los Baños",14.1818799972534,121.225212097168,"Philippines"
"3481","International Rice Research Institute",34.0983047485352,-117.269203186035,"United States"
"3482","University of Medicine and Dentistry of New Jersey-New Jersey Medical School",40.743293762207,-74.1913299560547,"United States"
"3483","Università degli Studi di Palermo",38.1220703125,13.361120223999,"Italy"
"3484","Università degli Studi di Urbino ""Carlo Bo""",43.722900390625,12.6367998123169,"Italy"
"3485","Hunter Medical Research Institute and University of Newcastle",-32.8949394226074,151.704452514648,"Australia"
"3486","Univ Lyon",46.76642,-116.8951,"United States"
"3487","Université Claude Bernard Lyon 1",45.7793197631836,4.87242984771729,"France"
"3488","Institut Pasteur de la Guyane",3.98145389556885,-53.1933898925781,"French Guiana"
"3489","French Guiana",3.98145389556885,-53.1933898925781,"French Guiana"
"3490","Centre Hospitalier Andrée-Rosemond",45.7246208190918,-93.2297821044922,"United States"
"3491","Health Regional Agency",43.2490539550781,-79.0781478881836,"Canada"
"3492","National Research Institute of Chinese Medicine",40.9437103271484,40.2619209289551,"Turkey"
"3493","Mackay Memorial Hospital",-21.1429405212402,149.183715820312,"Australia"
"3494","Cheng Hsin Rehabilitation Medical Center",29.7095108032227,-95.3981781005859,"United States"
"3495","University Hospitals Case Medical Center",29.7095108032227,-95.3981781005859,"United States"
"3496","Case Western Reserve University School of Medicine",41.5059089660645,-81.6090927124023,"United States"
"3497","Cleveland VA Medical Center",36.9433898925781,-82.1553497314453,"United States"
"3498","Union of Concerned Scientists",32.8318557739258,-92.3748016357422,"United States"
"3499","North Dakota State University",46.8917808532715,-96.8002395629883,"United States"
"3500","Iwate Medical University",39.5938415527344,141.363540649414,"Japan"
"3501","Nagaoka University of Technology",37.4502906799316,138.851028442383,"Japan"
"3502","Baqai University",42.9547386169434,-78.8192367553711,"United States"
"3503","University Hospital Herlev",55.7349815368652,12.4274883270264,"Denmark"
"3504","MacKay Memorial Hospital",-21.1429405212402,149.183715820312,"Australia"
"3505","MacKay Medical College",-21.1429405212402,149.183715820312,"Australia"
"3506","Animal Health and Genetic Laboratory",40.152660369873,-80.2116928100586,"United States"
"3507","CICVyA INTA",66.0345687866211,60.163646697998,"Russia"
"3508","Philadelphia College of Osteopathic Medicine",40.0049591064453,-75.2184371948242,"United States"
"3509","Tokyo Metropolitan University",35.7130813598633,139.445846557617,"Japan"
"3510","The Hong Kong Polytechnic University",22.333080291748,114.191223144531,"Hong Kong SAR"
"3511","University of Hawaii at Hilo",19.6987705230713,-155.080825805664,"United States"
